G#41;0.891;0.911805407;0.66768553;1.334460551;0.946655384;0.779093605;1.122401006;1.77E+30;634343.0216;3985694.753;5.06E+12;1.07E+18;1.656658431
G#42;0.938;0.950084583;0.799300223;1.173526508;0.970054977;0.852429802;1.228052779;1.86E+30;660973.8442;4153021.146;5.49E+12;1.21E+18;1.541621601
G#43;0.837;0.867322008;0.536462171;1.560221848;0.918955735;0.698350115;1.006077917;1.66E+30;603395.9207;3791248.383;4.58E+12;9.20E+17;1.808198562
G#44;0.959;0.967063263;0.863704386;1.110333599;0.980310915;0.886107107;1.276569981;1.91E+30;672785.9124;4227238.56;5.69E+12;1.28E+18;1.494568108
G#45;0.871;0.89539471;0.616685224;1.41238993;0.936501815;0.748747575;1.078683005;1.73E+30;622926.0994;3913960.115;4.88E+12;1.01E+18;1.710158423
G#46;0.995;0.995997996;0.982609102;1.012610201;0.997621875;0.945135441;1.361609135;1.98E+30;692915.8058;4353718.41;6.03E+12;1.39E+18;1.419415187
G#47;1.031;1.015381702;1.112769795;0.926516882;1.019263954;1.005787703;1.448987802;2.05E+30;706401.0498;4438448.697;6.27E+12;1.48E+18;1.388137313
G#48;0.953;0.962219869;0.844938603;1.127892603;0.977392783;0.876427979;1.262625748;1.89E+30;669416.3629;4206067.056;5.63E+12;1.26E+18;1.507758202
G#49;1.026;1.012916581;1.093996072;0.937846146;1.016171711;0.997267208;1.436712752;2.04E+30;704686.0654;4427673.132;6.24E+12;1.47E+18;1.391515603
G#50;0.971;0.976731927;0.902126218;1.07634606;0.986118563;0.905601868;1.304655104;1.93E+30;679512.4015;4269502.337;5.80E+12;1.31E+18;1.468773536
G#51;0.873;0.897039145;0.621655604;1.404314534;0.937522643;0.75175891;1.083021284;1.74E+30;624070.1328;3921148.289;4.89E+12;1.02E+18;1.704675893
G#52;0.937;0.94927419;0.796321732;1.176660089;0.969563607;0.850840083;1.225762552;1.86E+30;660410.0537;4149478.746;5.48E+12;1.21E+18;1.543925476
G#53;0.876;0.899504385;0.629164734;1.392322157;0.939051586;0.756285621;1.089542689;1.74E+30;625785.2008;3931924.379;4.92E+12;1.03E+18;1.696508391
G#54;0.844;0.873120042;0.552329912;1.528072231;0.922598326;0.708602922;1.020848622;1.68E+30;607429.6132;3816592.821;4.64E+12;9.39E+17;1.787237776
G#55;0.952;0.961412045;0.841839539;1.13085684;0.976905491;0.874819222;1.260308092;1.89E+30;668854.3595;4202535.884;5.62E+12;1.25E+18;1.50997596
G#56;0.912;0.928957554;0.724405826;1.258962819;0.957188668;0.811511399;1.169103693;1.81E+30;646275.7704;4060670.425;5.25E+12;1.13E+18;1.603500084
G#57;0.904;0.922432815;0.702408093;1.287001117;0.953191157;0.799094995;1.151216004;1.80E+30;641736.5095;4032149.407;5.18E+12;1.11E+18;1.623401556
G#58;0.819;0.85236797;0.497157112;1.647366559;0.909514974;0.672280455;0.968520669;1.63E+30;592992.3965;3725881.113;4.42E+12;8.73E+17;1.864078933
G#59;0.866;0.891280313;0.604383532;1.432864985;0.933944349;0.741241913;1.067869976;1.72E+30;620063.7136;3895975.215;4.83E+12;9.99E+17;1.723997818
G#60;0.903;0.921616413;0.699692351;1.290567203;0.952690164;0.797548717;1.148988358;1.80E+30;641168.5382;4028580.739;5.17E+12;1.10E+18;1.625919015
G#61;0.93;0.943596582;0.7756938;1.198926691;0.96611628;0.839747689;1.209782297;1.85E+30;656460.1418;4124660.717;5.42E+12;1.18E+18;1.560219253
G#62;0.812;0.846534814;0.482443103;1.683100027;0.905814178;0.66225723;0.954080713;1.61E+30;588934.2702;3700383.154;4.36E+12;8.56E+17;1.886615159
G#63;0.863;0.888809395;0.597087233;1.445349946;0.932406147;0.736754081;1.061404581;1.72E+30;618344.6961;3885174.309;4.80E+12;9.90E+17;1.732393903
G#64;0.832;0.863174618;0.525329322;1.583768439;0.916344083;0.691065924;0.995583949;1.65E+30;600510.5814;3773119.262;4.53E+12;9.07E+17;1.823430034
G#65;0.812;0.846534814;0.482443103;1.683100027;0.905814178;0.66225723;0.954080713;1.61E+30;588934.2702;3700383.154;4.36E+12;8.56E+17;1.886615159
G#66;0.878;0.901146941;0.634206671;1.384406757;0.940069354;0.759309896;1.093899611;1.75E+30;626927.9267;3939104.338;4.94E+12;1.03E+18;1.69110058
G#67;0.994;0.995197113;0.979157028;1.015158929;0.997145498;0.943473769;1.359215248;1.98E+30;692358.6316;4350217.581;6.02E+12;1.39E+18;1.421414765
G#68;0.975;0.979949493;0.915200302;1.065340557;0.988046064;0.912140491;1.314074969;1.94E+30;681750.8623;4283567.001;5.84E+12;1.33E+18;1.460344431
K#1;0.561480004;0.630184091;0.132638631;4.233155911;0.760210371;0.347247136;0.500261499;1.12E+30;438419.0723;2754668.274;2.42E+12;3.53E+17;3.162232142
K#2;0.695784198;0.748134442;0.280970655;2.476358954;0.84173506;0.505398722;0.728102542;1.38E+30;520477.1314;3270254.265;3.40E+12;5.91E+17;2.342056539
K#3;0.78754887;0.826079814;0.433482225;1.816796223;0.892754028;0.627753734;0.904373259;1.57E+30;574703.7269;3610970.013;4.15E+12;7.95E+17;1.969124805
K#4;0.548017322;0.618066819;0.121837226;4.497946484;0.75149706;0.332807924;0.479459653;1.09E+30;429989.0861;2701701.108;2.32E+12;3.33E+17;3.271521356
K#5;0.533976114;0.605365218;0.111256759;4.799493684;0.742288734;0.3180291;0.458168543;1.06E+30;421152.5819;2646179.715;2.23E+12;3.13E+17;3.3925886
K#6;0.61788248;0.680337962;0.18542598;3.332232517;0.795573472;0.410571641;0.591489932;1.23E+30;473311.12;2973901.475;2.82E+12;4.44E+17;2.765626498
K#7;0.721320283;0.770020905;0.318748762;2.262974387;0.856270276;0.538304376;0.775508064;1.43E+30;535703.5434;3365924.633;3.61E+12;6.44E+17;2.226805874
K#8;0.543982746;0.614423899;0.118726574;4.581811178;0.748863967;0.328531961;0.473299487;1.08E+30;427454.7066;2685777.132;2.30E+12;3.27E+17;3.305541284
K#9;0.752579905;0.796603288;0.36977212;2.035253241;0.873700318;0.579790025;0.835274353;1.50E+30;554196.9072;3482121.864;3.86E+12;7.13E+17;2.09839912
K#10;0.794847518;0.832198748;0.447706479;1.775376404;0.896674493;0.637970132;0.919091511;1.58E+30;578960.669;3637717.169;4.21E+12;8.13E+17;1.943857431
K#11;0.595908935;0.660912427;0.16335395;3.647961587;0.782006659;0.385361637;0.555171145;1.18E+30;459796.7755;2888988.344;2.66E+12;4.07E+17;2.909443343
K#12;0.723045332;0.771493766;0.321424771;2.249500963;0.857242364;0.540559282;0.778756594;1.44E+30;536728.2132;3372362.823;3.62E+12;6.48E+17;2.219371595
K#13;0.793340711;0.830936417;0.444742973;1.78381843;0.895866666;0.635855167;0.916044587;1.58E+30;578082.4654;3632199.253;4.20E+12;8.09E+17;1.9490282
K#14;0.554229409;0.623665404;0.126739937;4.372965809;0.755531445;0.339437953;0.489011202;1.10E+30;433884.0219;2726173.711;2.37E+12;3.42E+17;3.220300255
K#15;0.795584875;0.832816296;0.449161799;1.771265668;0.89706951;0.639006188;0.920584104;1.58E+30;579390.2969;3640416.601;4.22E+12;8.15E+17;1.941335675
K#16;0.792408909;0.830155558;0.442917381;1.789067086;0.895366706;0.634548788;0.914162553;1.58E+30;577539.2214;3628785.95;4.19E+12;8.07E+17;1.952237592
K#17;0.717186287;0.766488391;0.312400643;2.295726028;0.853935737;0.532917052;0.767746817;1.43E+30;533245.9734;3350483.265;3.57E+12;6.35E+17;2.244796586
K#18;0.769340564;0.810764838;0.399406576;1.926209059;0.882889496;0.602575213;0.868099829;1.53E+30;564049.0975;3544025.002;4.00E+12;7.52E+17;2.03467794
K#19;0.514993599;0.588086846;0.098018129;5.254064757;0.729635355;0.29850861;0.430046354;1.02E+30;409132.0185;2570652.288;2.10E+12;2.87E+17;3.568939587
K#20;0.730056899;0.777473093;0.332466953;2.195878095;0.861180995;0.549766027;0.792020288;1.45E+30;540888.0305;3398499.726;3.68E+12;6.63E+17;2.189587815
K#21;0.655798324;0.713536579;0.228399978;2.871271397;0.818400514;0.455671311;0.656462759;1.30E+30;496407.3979;3119019.669;3.10E+12;5.12E+17;2.544387994
K#22;0.513182511;0.586431754;0.096816965;5.300543235;0.728415414;0.296673934;0.427403228;1.02E+30;407980.5709;2563417.529;2.09E+12;2.84E+17;3.586585383
K#23;0.473450443;0.549818846;0.073023197;6.483562202;0.701060342;0.257652334;0.37118677;9.41E+29;382508.9711;2403374.747;1.84E+12;2.34E+17;4.014924866
K#24;0.480365235;0.556233646;0.076824632;6.252750189;0.705905385;0.264273674;0.380725802;9.55E+29;386971.7472;2431415.197;1.88E+12;2.43E+17;3.934246475
K#25;0.749557064;0.794042524;0.364599824;2.055834957;0.872031621;0.575720753;0.829411958;1.49E+30;552415.3839;3470928.224;3.83E+12;7.06E+17;2.11025617
K#26;0.521354975;0.593891101;0.102321601;5.095258172;0.733902595;0.304991209;0.439385509;1.04E+30;413170.039;2596023.919;2.15E+12;2.95E+17;3.508123141
K#27;0.645459057;0.704522649;0.216043123;2.987639913;0.812246095;0.443173599;0.638457934;1.28E+30;490136.4066;3079617.869;3.02E+12;4.93E+17;2.601630302
K#28;0.684582786;0.738483472;0.265455001;2.578903334;0.835270874;0.491246097;0.707713566;1.36E+30;513762.9513;3228067.827;3.32E+12;5.68E+17;2.395881843
K#29;0.701930198;0.753416525;0.289753536;2.422507791;0.845258633;0.513237085;0.739394878;1.40E+30;524151.8766;3293343.37;3.45E+12;6.03E+17;2.313397505
K#30;0.693593803;0.746249689;0.277886989;2.495956374;0.840475333;0.502617684;0.72409604;1.38E+30;519165.9087;3262015.609;3.39E+12;5.86E+17;2.352417899
K#31;0.647715493;0.706492292;0.218698094;2.961687873;0.813593622;0.445888382;0.642368985;1.29E+30;491506.6877;3088227.599;3.04E+12;4.97E+17;2.588950587
K#32;0.474855123;0.551123465;0.073784298;6.435720578;0.702047562;0.258991572;0.373116143;9.44E+29;383416.5948;2409077.515;1.85E+12;2.36E+17;3.998307407
K#33;0.481687552;0.557458239;0.077567355;6.209926246;0.706827725;0.265548069;0.382561759;9.58E+29;387823.6968;2436768.154;1.89E+12;2.44E+17;3.919134501
K#34;0.756139342;0.799615986;0.375929513;2.011385954;0.875660726;0.584597385;0.842200076;1.50E+30;556292.8413;3495291.007;3.89E+12;7.21E+17;2.084583001
K#35;0.736140632;0.782651878;0.342265215;2.150790089;0.864582369;0.557808386;0.803606511;1.46E+30;544490.9113;3421137.294;3.73E+12;6.76E+17;2.164295994
K#36;0.574019225;0.641418011;0.143298793;4.005750586;0.768227869;0.360931614;0.519976039;1.14E+30;446234.5099;2803774.116;2.50E+12;3.72E+17;3.065947737
K#37;0.78866698;0.827017933;0.435640055;1.810363789;0.893355854;0.629314241;0.906621403;1.57E+30;575356.3757;3615070.726;4.16E+12;7.98E+17;1.965217574
K#38;0.644018206;0.703264209;0.214359881;3.004378448;0.811384335;0.441443789;0.635965884;1.28E+30;489260.9105;3074116.964;3.01E+12;4.91E+17;2.60978276
K#39;0.79944199;0.836044827;0.456829713;1.749978093;0.899132723;0.644437537;0.928408775;1.59E+30;581636.3863;3654529.197;4.25E+12;8.24E+17;1.928235274
K#40;0.666557792;0.722886722;0.241786659;2.756801367;0.824751207;0.468834783;0.675426712;1.33E+30;502912.2927;3159891.128;3.18E+12;5.33E+17;2.487074685
K#41;0.503061076;0.577160462;0.09029683;5.571193106;0.721555663;0.286510082;0.412760678;1.00E+30;401530.5332;2522890.747;2.03E+12;2.71E+17;3.688015685
K#42;0.558950025;0.627911423;0.130558584;4.281220044;0.758581357;0.344513601;0.496323433;1.11E+30;436837.9771;2744733.959;2.40E+12;3.49E+17;3.182288788
K#43;0.639858625;0.699628066;0.209553105;3.053443783;0.808890833;0.43646629;0.628795051;1.27E+30;486731.2452;3058222.608;2.98E+12;4.83E+17;2.633565478
K#44;0.455334371;0.532922857;0.063702507;7.147825036;0.68818778;0.240647812;0.34668921;9.05E+29;370754.4318;2329518.799;1.73E+12;2.13E+17;4.240325076
K#45;0.467066456;0.543879817;0.069634646;6.707386071;0.696554131;0.251603306;0.36247224;9.29E+29;378377.1885;2377413.991;1.80E+12;2.27E+17;4.091962182
K#46;0.788169283;0.826600387;0.43467861;1.81322307;0.893088023;0.628619418;0.905620406;1.57E+30;575065.8895;3613245.547;4.16E+12;7.97E+17;1.96695513
K#47;0.630572848;0.691493677;0.199100996;3.167100422;0.803293498;0.425442012;0.612912927;1.25E+30;481072.1509;3022665.47;2.91E+12;4.66E+17;2.688019332
K#48;0.478263635;0.554285973;0.075654674;6.321666756;0.704436736;0.262253648;0.377815652;9.51E+29;385616.7516;2422901.508;1.87E+12;2.40E+17;3.958470893
K#49;0.701886472;0.753378978;0.289690366;2.422885103;0.845233622;0.513181136;0.739314274;1.40E+30;524125.7551;3293179.243;3.45E+12;6.03E+17;2.313599276
K#50;0.479813077;0.555722095;0.076516004;6.270754516;0.705519851;0.263742305;0.379960286;9.54E+29;386615.8614;2429179.1;1.88E+12;2.42E+17;3.940586348
K#51;0.799353404;0.835970713;0.456652564;1.750462972;0.899085396;0.644312575;0.928228749;1.59E+30;581584.8251;3654205.228;4.25E+12;8.24E+17;1.928534448
K#52;0.713895069;0.763673123;0.307411662;2.322277123;0.852072074;0.528644632;0.761591756;1.42E+30;531287.3915;3338177.132;3.55E+12;6.28E+17;2.259298559
K#53;0.633691294;0.694228106;0.202568584;3.128280223;0.805178049;0.429130817;0.618227203;1.26E+30;482974.4934;3034618.241;2.93E+12;4.72E+17;2.669518434
K#54;0.698473301;0.750446693;0.284789738;2.452592945;0.843278756;0.508821935;0.733034193;1.39E+30;522085.7643;3280361.603;3.43E+12;5.96E+17;2.32944267
K#55;0.704730603;0.755820218;0.293819732;2.39851353;0.846858766;0.516825742;0.744564875;1.40E+30;525824.1254;3303850.419;3.47E+12;6.09E+17;2.30053782
K#56;0.746878146;0.791771384;0.360059382;2.074319356;0.870549824;0.572124734;0.824231354;1.48E+30;550835.352;3461000.59;3.81E+12;7.00E+17;2.12086052
K#57;0.617112404;0.679659546;0.184618393;3.342637724;0.795102339;0.409676583;0.590200466;1.23E+30;472839.1458;2970935.974;2.81E+12;4.43E+17;2.770459299
K#58;0.566281362;0.634491509;0.136651039;4.143996021;0.763291326;0.352460235;0.507771749;1.13E+30;441415.7427;2773496.909;2.45E+12;3.60E+17;3.124759416
K#59;0.593985799;0.659205542;0.161516248;3.677560655;0.780806877;0.383187882;0.552039526;1.18E+30;458609.2955;2881527.187;2.64E+12;4.04E+17;2.922639661
K#60;0.728881414;0.776471466;0.33059712;2.204742176;0.860522076;0.548217873;0.789789941;1.45E+30;540191.1989;3394121.404;3.67E+12;6.60E+17;2.194533093
K#61;0.676532562;0.731528017;0.254689163;2.656306827;0.830590835;0.481181465;0.693213957;1.34E+30;508924.0411;3197664.058;3.25E+12;5.52E+17;2.435889449
K#62;0.695778714;0.748129725;0.280962904;2.476407753;0.841731908;0.505391751;0.728092499;1.38E+30;520473.8494;3270233.643;3.40E+12;5.91E+17;2.342082384
K#63;0.571836389;0.639465959;0.141400602;4.044087368;0.766838836;0.358533125;0.516520657;1.14E+30;444876.4678;2795241.286;2.49E+12;3.69E+17;3.082345074
K#64;0.607584616;0.671251726;0.174833113;3.475226198;0.789247501;0.398671787;0.57434641;1.21E+30;466989.8255;2934183.61;2.74E+12;4.27E+17;2.831472083
